"","DATE","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","HOEP","Hour.1.Predispatch","Hour.2.Predispatch","Hour.3.Predispatch","OR.10.Min.Sync","OR.10.Min.non.sync","OR.30.Min"
"274","2020-09-30",12.2356934528197,8.73313102912616,15.7047361038237,8.05698088972431,0,0,22.9721741867091,50.5268764055016,0,5.76430654718028,65.9350165201965,95.9384613628887,33210.7,7.85166666666667,11.7133333333333,11.8516666666667,11.4425,4.66708333333333,0.805833333333333,0.805833333333333
"275","2020-10-01",10.9021476190476,6.90826155780494,14.8667577380952,3.08602886002886,0.0372727272727273,0,26.1075981296912,40.2168050941307,0,7.09785238095238,57.1384376574215,93.6888919957519,33094.4,11.5233333333333,11.9554166666667,11.8004166666667,12.0541666666667,2.22333333333333,0.290416666666667,0.290416666666667
"276","2020-10-02",7.9301659810462,4.43419705309024,11.4101216130575,2.46639071708177,0.045959595959596,0.0440917107583774,25.0990079365079,37.7142857142857,0,10.0698340189538,63.1721114765257,93.977466112667,36946.7777777778,12.395,13.0320833333333,12.9516666666667,12.3316666666667,0.50875,0.234166666666667,0.234166666666667
"277","2020-10-03",6.89691447029697,2.66805475139844,11.0941669953005,0.584895200965377,0,0.0277777777777778,18.5416666666667,41.8333333333333,0,11.103085529703,51.656662989578,94.4548863284819,34908.3333333333,13.5729166666667,13.6941666666667,13.7841666666667,13.5354166666667,0.815833333333333,0.3175,0.3175
"278","2020-10-04",8.06578394642881,4.09664554227488,12.0044605523369,3.1909126984127,0,0.0277777777777778,18.2684800664452,39.775415282392,0,9.93421605357119,66.3266377652687,95.4193343122971,35289.7777777778,11.8758333333333,10.1266666666667,10.5095833333333,10.7254166666667,0.597083333333333,0.225416666666667,0.225416666666667
"279","2020-10-05",9.73008994768322,5.45995176609346,13.9724690069791,0.642278423331055,0,0,22.418046559552,43.7953631334023,0,8.26991005231677,58.2722569827833,96.2473691026323,37216.5555555556,9.08833333333333,9.74791666666667,9.845,9.98666666666667,0.235833333333333,0.235833333333333,0.235833333333333
"280","2020-10-06",11.8237682989314,7.09895915678525,16.5233417508418,2.07715453020331,0,0,21.9912907268171,45.4530952380952,0,6.17623170106865,59.8433052327789,91.1088263588263,36632.5555555556,1.98708333333333,4.74125,5.34375,4.73291666666667,1.45,0.503333333333333,0.503333333333333
"281","2020-10-07",11.492716098928,7.24713299211143,15.6972052991461,4.16441312808304,0,0.0158730158730159,28.5714579659024,57.8476350809684,0.0150326797385621,6.52231658081056,56.3533269199936,92.9569664902998,36702,2.32375,NA,NA,NA,6.40041666666667,5.72041666666667,5.71541666666667
"282","2020-10-08",7.98928271875631,2.76284847081472,13.1894592856385,0.487265782674822,0,0,28.5008551119662,40.0150613275613,0,10.0107172812437,52.4063245970223,94.3673505076606,37094.5555555556,13.4808333333333,11.595,11.8029166666667,11.8620833333333,1.27166666666667,0.469583333333333,0.469583333333333
"283","2020-10-09",9.57256728481555,1.66467702845862,17.4686258919232,1.91924879227053,0,0.0428571428571429,21.0666411554093,41.7672833607616,0,8.42743271518444,54.3756216006216,96.2139856331033,32931,10.1870833333333,11.0525,10.9704166666667,10.9491666666667,1.04125,0.360833333333333,0.360833333333333
"284","2020-10-10",13.0053582058296,6.66143248755587,19.3202113641965,0.215660253496945,0,0.111111111111111,26.1893709365932,49.4202991230769,0.113362381989833,5.10800417616027,58.6862190597823,86.6562593643053,33969.5555555556,2.46333333333333,3.625,4.07666666666667,3.17333333333333,2.81791666666667,0.670833333333333,0.670833333333333
"285","2020-10-11",7.71983111521581,3.00439574058287,12.3972956726974,0.398941798941799,0,0.0617283950617284,12.5462070874862,40.5873261966285,0,10.2801688847842,52.6242941269257,88.1498607630187,32888.5555555556,5.53,5.425,5.39166666666667,3.78958333333333,0.290833333333333,0.21125,0.21125
"286","2020-10-12",10.5093213177527,4.81639813164323,16.2034788806538,6.17364592035645,0,0.0246913580246913,15.7476859814751,46.0571388984444,0.00522875816993464,7.49590744041725,64.2085021723233,92.2879876973373,33350.8888888889,2.39541666666667,3.43625,3.59416666666667,2.96083333333333,1.01666666666667,0.269583333333333,0.269583333333333
"287","2020-10-13",11.1494269133506,6.93720186478925,15.3420806336002,3.97702641494308,0,0,24.8347937745599,43.9894860608311,0,6.85057308664938,51.9432647274753,95.4704525493999,36325,7.34041666666667,9.80375,10.1366666666667,10.0766666666667,4.31375,3.52916666666667,1.57916666666667
"288","2020-10-14",9.91778777725832,4.4147870240507,15.3991249805205,1.77132034632035,0.0606060606060606,0,21.4915252455758,42.7806635324695,0,8.08221222274168,42.8530888011304,93.4643769463231,36602.4444444444,10.9004166666667,11.96625,11.5020833333333,9.19541666666667,8.3875,7.08625,7.05125
"289","2020-10-15",10.2885033978226,5.9524104989637,14.6019201935449,6.80196377696378,0.0492424242424242,0.037037037037037,24.5156695156695,48.6866096866097,0,7.71149660217738,57.9685146033983,92.1836329332453,38102.2222222222,8.48958333333333,7.74583333333333,7.7825,7.14916666666667,5.47083333333333,5.41541666666667,3.11416666666667
"290","2020-10-16",5.4291744475568,1.15134720218053,9.71520987182752,1.51078353563648,0.13459595959596,0.0717171717171717,25.5775252525253,41.0054272887606,0,12.5708255524432,45.9198889479591,91.8311899925935,37070.8888888889,12.0675,14.0083333333333,13.7325,14.24,4.70125,4.2025,2.68875
"291","2020-10-17",5.92913414031621,0.508444911067195,11.3023974802372,1.37437286324786,0.324545454545455,0.167045454545454,21.3292368125701,43.1965207631874,0,12.0708658596838,44.2576680866796,91.3807924875961,31133.1,6.91666666666667,6.7825,6.60416666666667,4.04583333333333,3.16791666666667,2.4075,1.3625
"292","2020-10-18",7.92335826381964,4.1951380203849,11.6083629010663,4.47407906128959,0.152954545454546,0.362222222222223,22.0698412698413,45.8163410663411,0,10.0766417361804,53.1993493399119,91.1882938799454,31616.8,3.79875,3.08583333333333,2.31833333333333,1.23458333333333,1.24291666666667,0.327083333333333,0.327083333333333
"293","2020-10-19",5.82311513484588,3.30196442587631,8.31804470426146,7.08671478959637,0.0318181818181818,0.298214285714286,23.46875,40.6860119047619,0,12.1768848651541,71.3698459855323,96.1779036867272,35644,23.1854166666667,23.7779166666667,22.2429166666667,21.13375,2.14333333333333,1.57375,1.14625
"294","2020-10-20",6.50697861796658,2.87803985180553,10.1089081518762,4.13475319855583,0.405681818181818,0.272916666666667,16.4061185727852,35.2676767676768,0,11.4930213820334,60.8447627535863,95.4835214894038,34844.8,14.8008333333333,19.3766666666667,20.5245833333333,20.5483333333333,3.1625,2.57041666666667,1.47916666666667
"295","2020-10-21",8.66801225016119,4.00068762088975,13.3138493118044,5.59332268170426,0.429659090909091,0.642809364548495,20.5468734968735,46.0691758858426,0,9.33198774983881,70.8927870983958,97.9013649622405,34904.3,11.4445833333333,9.69375,9.385,7.0425,4.93416666666667,3.53625,2.58875
