"","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","Time"
"88",-0.473451305470564,-0.393089716354098,-0.534091499449664,0.479458523863822,-0.219429834285548,-0.39571115190976,-1.6843826183923,0.534291298344457,-0.52244999591232,0.415719356693635,0.607115046993937,1.14893253996451,-1.01468237031551,88
"89",0.158696487237605,-0.0523853026339534,0.33376623369378,1.60532895396845,-0.219429834285548,-0.275669476320061,0.156292445379004,2.31286872975168,-0.52244999591232,-0.346340436933631,-0.256234891983562,1.26886674435497,-1.17404441196611,89
"90",-0.3011625282996,-0.049670526429012,-0.509628395562399,0.105356007531587,-0.219429834285548,-0.275669476320061,0.328088784664325,0.0540003464032616,-0.52244999591232,0.208023701516665,1.19045960035711,0.729162824597907,-0.649402429142721,90
"91",-0.462049842275426,-0.133828588782195,-0.74028051792804,-0.400573109793913,-0.219429834285548,-0.275669476320061,-1.79891351124918,-0.058567845457955,-0.52244999591232,0.401974791277512,0.7471177398011,1.14893253996451,-0.53618837176535,91
"92",-0.40504252629974,-0.440598299940572,-0.368674320783397,-0.432639039765248,-0.219429834285548,-0.39571115190976,-0.530892911762282,-0.846545188486472,-0.52244999591232,0.333251964196897,-1.32958887017181,-2.24920325109846,-0.770599155516849,92
"93",-0.178280091640898,-0.337436804152799,-0.0401697828686972,-0.414824634225618,-0.219429834285548,-0.39571115190976,1.23615514945817,0.48926402159997,-0.52244999591232,0.059887829809561,-2.18127191808204,-2.16924711483816,-0.945693464533318,93
"94",-0.310030333006929,-0.360512401894801,-0.263832446980833,-0.218866173289685,-0.219429834285548,-0.39571115190976,1.43249382292711,-0.231172406311817,-0.52244999591232,0.218713919062538,0.432111680984984,0.489294415816992,-0.903799019214569,94
"95",-0.159277652982336,0.0127693262846399,-0.305769196501859,-0.4397648019811,-0.219429834285548,-0.39571115190976,-0.899027924516543,-0.884067919106874,-0.52244999591232,0.0369802207826893,1.37712985743333,0.889075097118514,-1.34121431964273,95
"96",-0.289761065104463,-0.262780458516911,-0.308099015919694,-0.454016326412804,-0.219429834285548,-0.39571115190976,1.26069748364179,-0.546363343523224,-0.52244999591232,0.194279136100542,0.0704380578998126,0.429327313621763,-1.48466929095672,96
"97",-0.297362040567887,-0.618416141364233,-0.018036498399267,-0.400573109793913,-0.219429834285548,-0.39571115190976,-0.101402063548978,0.129045807644076,-0.52244999591232,0.20344217971129,-1.46959156297897,-0.290277912720985,-0.935380089260135,97
"98",-0.116205458689595,-0.211199710623025,-0.0310169208700593,0.824345415111064,-0.219429834285548,-0.39571115190976,-0.040046228089935,-0.771499727245657,-0.52244999591232,-0.0149436930115534,-1.2362537416337,0.60922862020745,-0.950995821312186,98
"99",-0.00906789977655826,-0.00487671904747915,-0.0110470401457628,0.0975176690941488,-0.219429834285548,-0.39571115190976,0.818935468336673,-0.058567845457955,-0.52244999591232,-0.144098974382107,-0.442905149059781,0.249426007036076,-1.01147764918543,99
"100",-0.443409354829408,-0.419074002887108,-0.455709717606795,1.02529190959809,-0.106195686455431,-0.39571115190976,1.11344347854008,1.52489138672316,-0.52244999591232,0.379503517660672,-0.851246336414002,0.889075097118514,-1.00559261583745,100
"101",-0.599289677031709,-0.522494048789637,-0.655630412413378,-0.445465411753782,-0.219429834285548,-0.39571115190976,1.08890114435646,1.99767779254027,-0.52244999591232,0.567418634249367,-0.617908515068733,-1.2097734797145,-1.42051660069811,101
"102",-0.567920571944559,-0.675038616495867,-0.463697669896515,-0.411261753117692,-0.219429834285548,-0.39571115190976,0.794393134153055,0.129045807644076,-0.52244999591232,0.529602898712946,-0.897913900683058,-1.18978444564942,-1.41626306174363,102
"103",-0.231486919884872,-0.346938520870094,-0.129867830455335,0.572093432669899,-0.219429834285548,-0.39571115190976,-1.75800962094315,-0.771499727245657,-0.52244999591232,0.124029135084802,-0.384570693723465,-0.790003764347896,-1.46602364074532,103
"104",-0.103175215038009,-0.253084829213549,0.0248987451579747,2.11980898595298,-0.219429834285548,-0.39571115190976,0.769850799969438,3.16838698789693,-0.52244999591232,-0.030651767772837,0.0471042757652878,1.30884481248512,-0.984907597634178,104
"105",-0.705462032711294,-0.712269833020778,-0.687360334008651,-0.419812667776714,-0.219429834285548,-0.39571115190976,0.303546450480708,1.47986410997868,-0.52244999591232,0.695410354526486,-1.18958617736465,-1.06985024125896,-0.742922018484296,105
"106",-0.928423979638423,-0.937208432858779,-0.905697696594307,-0.40698629578818,-0.219429834285548,-0.39571115190976,0.868020136703907,0.5568049367167,-0.52244999591232,0.964192967108448,-0.769578098943162,-1.36968575223511,-0.56538046787758,106
"107",-0.926976174788247,-0.949618838367082,-0.893715768159728,-0.424088125106225,-0.219429834285548,-0.39571115190976,0.818935468336673,1.41232319486195,-0.52244999591232,0.962447625468307,-1.15458550416286,-1.40966382036525,-0.601622950475997,107
"108",-0.782195689770631,-0.816206979152819,-0.737950698510205,-0.415537210447203,-0.219429834285548,-0.39571115190976,-0.359096572476961,-0.546363343523224,-0.52244999591232,0.78791346145405,-1.27125441483549,-0.290277912720985,-0.706329929944415,108
"109",-0.61280252230002,-0.872053803940186,-0.381155496236086,-0.394159923799646,-0.219429834285548,-0.39571115190976,-0.383638906660578,-0.0735769377061132,-0.52244999591232,0.583708489557361,-0.769578098943162,0.189458904840847,-1.25369629896295,109
"110",-0.368123502620248,-0.606781386200198,-0.15749283212395,-0.368507179822579,-0.219429834285548,-0.39571115190976,1.26069748364179,0.714400405322403,-0.52244999591232,0.288745752373262,0.350443443514137,-0.330255980851133,-1.36883318901837,110
"111",-0.789434714021511,-0.901528517022406,-0.680703707100552,-0.355680807834045,-0.219429834285548,-0.39571115190976,-0.960383759975586,-0.715215631315049,-0.52244999591232,0.796640169654754,-0.221234218781771,-0.570124389632049,-0.897622647582041,111
