,DATE,Time,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,SPEED_MAX_GUST,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,Demand,HOEP,Hour.1.Predispatch,Hour.2.Predispatch,Hour.3.Predispatch,OR.10.Min.Sync,OR.10.Min.non.sync,OR.30.Min,ALLSKY_SFC_SW_DWN
0,2020-01-01,1,-2.417853156174747,-5.355964377589321,0.537094362745099,1.192031382804838,1.130459595959596,10.480437574121789,25.189594156751024,40.748451203843366,0.0,20.41785315617474,69.90259856317924,90.05798601361602,34244.7,0.55125,2.20125,2.32166666666667,1.96333333333333,1.85083333333333,0.399166666666667,0.399166666666667,3.538447258122313
1,2020-01-02,2,0.6157066293718095,-3.042548404258725,4.252673489189727,0.3834613095238098,0.2665,10.14018421052632,22.088426607505568,40.50831239910187,0.0,17.3842933706282,68.2992556561712,88.5863471298067,36627.7,0.01,0.31,0.542083333333333,0.2525,3.8320833333333306,0.407916666666667,0.407916666666667,3.846190128006053
2,2020-01-03,3,1.6880258574663956,-0.6145918800106738,3.981802035702292,0.4127347743988613,0.5199494949494948,9.58947216526164,25.33035714285715,34.98469387755103,0.0,16.31197414253361,74.19640730288393,92.02527347806166,41144.11111111111,16.58625,12.2104166666667,11.5095833333333,10.8970833333333,1.8320833333333304,1.08916666666667,0.4458333333333331,2.759024034037621
3,2020-01-04,4,-1.6567968151248182,-3.3930008740430746,0.0824185482273725,1.0397407325503307,1.1484427609427617,9.64221022642075,26.22530864197531,38.14479166666666,0.0,19.6567968151248,72.31822917164916,93.99112847822082,40396.66666666666,15.0529166666667,16.0525,16.0566666666667,15.3566666666667,1.66375,0.225833333333333,0.225833333333333,2.9317170621648887
4,2020-01-05,5,-3.868184199605768,-6.250975148513515,-1.4164124226688732,3.084792332137534,3.995630912297579,9.650074973759189,27.9970686123912,41.79396654719236,0.0,21.868184199605768,66.7500085338795,93.90670867890982,40148.66666666666,5.685,10.29375,10.62375,10.2220833333333,2.41041666666667,0.220833333333333,0.220833333333333,4.188770917830156
5,2020-01-06,6,-3.5063358519136534,-6.584248963915579,-0.4145769974142395,1.665401234567901,2.15345919512586,13.140958446406506,27.00393715770909,49.601039172004086,0.0,21.50633585191365,61.45162169570772,91.55593414948254,43248.0,3.45041666666667,8.21375,8.21833333333333,9.21583333333333,2.41291666666667,0.860416666666667,0.860416666666667,4.381237628735998
6,2020-01-07,7,-3.556656307658633,-8.226134370015952,1.13094286518435,0.9578335921325056,1.386230880230881,11.77881263616558,26.18750483933411,43.01766679571558,0.0,21.55665630765863,63.039229570064485,88.82161659410237,39376.8,8.14083333333333,11.4195833333333,12.44,12.0475,5.20833333333333,4.27208333333333,4.15208333333333,4.798016882664436
7,2020-01-08,8,-8.898679497937755,-14.063921562112348,-3.711684667886298,0.4995231133389031,0.8088359788359792,13.149499133636562,29.75648131849505,52.79605263157895,0.0,26.89867949793776,55.800275820390766,87.9142530521841,45154.88888888889,8.41416666666667,7.22166666666667,7.12,7.413749999999999,5.47833333333333,4.75791666666667,3.9579166666666703,5.1982380330820535
8,2020-01-09,9,-8.394674569984396,-16.871984675493458,0.149241860033374,0.8805627705627705,0.875,13.133395603205544,14.56097797143549,44.58765086281427,0.0,26.3946745699844,60.53359259064128,83.4987008108712,46641.0,12.05875,14.541666666666698,14.762499999999998,14.448333333333302,5.63291666666667,3.7916666666666696,3.7604166666666696,4.579881417998266
9,2020-01-10,10,0.3572264167770083,-4.617637607849181,5.263206072052633,7.914681542657552,0.1725,10.882208285923465,21.87713918634971,45.93351370851371,0.0,17.64277358322298,68.02000386517398,96.770913816598,39415.3,10.3616666666667,6.07708333333333,5.96958333333333,6.36541666666667,6.27208333333333,4.93708333333333,4.82333333333333,2.220297396082179
10,2020-01-11,11,0.0506853959206241,-5.141255803979004,5.233974298337889,33.26645531400967,3.7335,9.59380047340574,18.207818930041157,46.38217358772915,0.0,17.94931460407937,81.06095250893432,95.35055705133225,37280.1,6.20916666666667,4.91833333333333,4.31666666666667,4.765,2.72458333333333,0.177083333333333,0.177083333333333,2.102243693860487
11,2020-01-12,12,-7.826561269435311,-11.213494829091058,-4.33040292747534,4.44772294372294,1.2939906204906206,11.515164173631668,16.627073024441447,50.1008547008547,0.0,25.82656126943532,72.65734485283991,91.70178224984112,38662.0,16.835,10.3020833333333,9.12958333333333,10.6154166666667,1.53666666666667,0.8758333333333329,0.484166666666667,4.582998387283007
12,2020-01-13,13,-6.301376553256348,-10.147546500813773,-2.430742075486322,0.3793174603174603,0.4466313131313127,11.407048635918605,13.14930555555555,36.017361111111114,0.0,24.30137655325635,81.00127422357245,93.3858492422104,41299.2,20.0520833333333,20.7895833333333,20.7675,20.8270833333333,3.5804166666666704,1.22125,0.4625,2.7485348487020227
13,2020-01-14,14,-3.095725579922353,-6.796332158357414,0.6231481062451324,0.4951789321789329,0.4646262626262624,11.66306594162632,18.384018759018755,39.68590668590669,0.0,21.09572557992235,79.64623409795824,95.32519115622564,40637.0,14.14,18.1358333333333,17.8583333333333,18.7954166666667,7.36458333333333,6.792500000000001,5.00041666666667,3.0171409913999048
14,2020-01-15,15,-2.3948749350724983,-5.154140903521269,0.3600329364855731,1.6322971781305116,2.299163860830528,13.15087788792638,28.30840773809524,38.93988095238095,0.0,20.394874935072508,74.59906016616002,92.8143593752349,44120.88888888889,13.1083333333333,17.21375,16.7325,18.0145833333333,3.03,2.55375,1.84666666666667,3.406023521747977
15,2020-01-16,16,-7.935592927150365,-12.789129885045805,-3.061986216496553,1.1273518078729077,1.2761483886483893,15.347373760093054,31.232882241215577,48.14547033538261,0.0,25.93559292715038,64.20856223286054,90.9609919024514,44861.77777777778,9.57791666666667,11.2275,12.2583333333333,13.4604166666667,4.92375,4.06166666666667,2.595,4.897453750597228
16,2020-01-17,17,-14.0411306694395,-18.530323310282643,-9.528619941242493,1.0016515120681782,2.084612794612794,15.15329218106996,24.844880174291934,40.07772331154683,0.0,32.0411306694395,58.85886569044859,81.74224710791059,47387.333333333336,78.3033333333333,21.2983333333333,20.6608333333333,20.3491666666667,54.3270833333333,54.0883333333333,53.8845833333333,7.137715263178851
17,2020-01-18,18,-8.27863898312666,-12.951868994149187,-3.610487885389846,11.239342933754704,11.99705788039121,16.12687393445908,14.91940687063875,50.48881886497829,0.0,26.27863898312665,70.44195174743955,92.36835911378596,45156.11111111111,15.944166666666698,16.6541666666667,16.5941666666667,15.940833333333298,4.835,4.11083333333333,4.10958333333333,1.9846223949762
18,2020-01-19,19,-9.723385818974055,-13.830792408311584,-5.559535551594367,0.9023058526953458,1.1968606701940034,23.90391152057818,26.156043956043955,46.158796296296295,0.0,27.72338581897405,64.89554284383757,87.1462201051757,43511.55555555556,12.105,13.0729166666667,11.32,11.6483333333333,2.46125,1.88208333333333,1.88208333333333,5.195494670285431
19,2020-01-20,20,-12.167546035805625,-18.05922485080989,-6.2460361608411485,0.0535550887021475,0.070952380952381,20.400324842855817,30.150617283950623,37.99938271604939,0.0,30.167546035805614,53.11985679341489,85.5302506999299,42651.4,19.5979166666667,20.6954166666667,20.75625,21.0825,4.39916666666667,3.3887500000000004,3.17458333333333,8.059708186415033
20,2020-01-21,21,-7.827679281857671,-13.046967658868562,-2.587851895830796,0.0264007885763001,0.0,20.389945038621512,24.115134099616867,40.34660055593119,0.0,25.827679281857677,64.33902675686356,84.47003813246698,42350.2,16.5841666666667,19.1195833333333,18.7875,19.1729166666667,4.32625,4.14041666666667,3.95375,4.8406714044831975
21,2020-01-22,22,-3.447307486631015,-6.898191919191919,0.0273918597742122,0.110718215776013,0.181111111111111,19.55787808424805,21.66399176954731,43.030349794238674,0.0,21.44730748663101,65.0172875946685,86.50806813639645,41137.3,11.39875,,,,8.39291666666667,7.99916666666667,7.09958333333333,5.513721847826087
22,2020-01-23,23,-2.823105747935246,-6.777231597220943,1.162570736390003,0.176923218817148,0.1291806958473624,20.99574303405572,18.38395721925134,37.93475935828876,0.0,20.82310574793526,61.850386671449286,88.22904284555138,44583.11111111111,13.3820833333333,16.04625,15.7529166666667,17.9216666666667,6.185,5.95833333333333,5.77708333333333,4.4960097082868815
23,2020-01-24,24,-0.9501896451011967,-4.231677328741479,2.32025419265935,8.358107073238644,0.4193322109988768,19.63739128804918,9.186207311207312,41.53084415584416,0.0,18.9501896451012,61.1426238188335,91.71290807460164,43109.88888888889,2.96875,10.7575,11.6079166666667,11.6495833333333,15.944583333333302,15.651249999999996,10.7841666666667,5.116033548778114
24,2020-01-25,25,0.1889742311065832,-1.2474975596299125,1.621732721708212,6.777587145969503,2.895353535353536,17.24303390872018,13.278306878306864,39.11450216450216,0.0,17.811025768893423,84.04633237133237,97.38035113035112,41601.77777777778,7.643333333333329,11.55375,11.5920833333333,9.35375,11.0054166666667,10.4425,10.33,2.6101712323706887
25,2020-01-26,26,-0.1664625592588076,-1.4453115908199026,1.091641650303649,3.1480900272566945,1.7661728395061729,18.553691134573484,25.1834656084656,38.86613756613755,0.0,18.16646255925881,86.83022458617535,96.45863198968534,40600.333333333336,4.18,7.61916666666667,7.06,3.85,11.29375,9.97708333333333,9.97708333333333,2.8208185775778167
26,2020-01-27,27,-1.5135638803554952,-2.81137800336841,-0.2293346909506705,0.2600992063492064,0.2346224146224146,18.07443653649794,28.9746913580247,35.46759259259259,0.0,19.513563880355488,79.33750980937336,93.1653110498704,43914.66666666666,16.79,15.186249999999998,14.784583333333298,13.0816666666667,14.840416666666702,14.496666666666702,13.4466666666667,3.720509333581072
27,2020-01-28,28,-4.089323924332004,-6.289271443385383,-1.873033390405064,0.1683029878618113,0.1789538239538239,18.07148204010949,24.822222222222223,34.24074074074074,0.0,22.089323924332,71.07765212460063,90.5708925470057,44710.55555555556,15.25375,16.6654166666667,16.61125,18.5820833333333,9.05,8.94916666666667,8.64958333333333,4.54131700310559
28,2020-01-29,29,-8.024995252529358,-11.660386011087205,-4.363465980595137,0.014605549822268,0.012037037037037,17.834784051072315,11.392857142857142,34.17857142857143,0.0,26.024995252529354,63.25254929698397,87.58706448636565,45013.444444444445,17.6216666666667,17.4425,17.7104166666667,19.23375,3.54416666666667,2.8075,0.810833333333333,8.005882350781263
29,2020-01-30,30,-7.840511781401427,-12.26276274174688,-3.382950672567901,0.0399309957901288,0.0414141414141414,17.78152620322383,13.583333333333332,33.04166666666667,0.0,25.84051178140142,67.3050485883503,89.73503600201893,45876.0,20.3216666666667,20.64,20.86625,21.1858333333333,4.90708333333333,4.88333333333333,3.06833333333333,7.171024335085205
30,2020-01-31,31,-5.275261208274849,-8.884303171029183,-1.6294255606649048,0.3217190679690679,0.421542809042809,17.424051314182897,20.131720430107524,35.30645161290323,0.0,23.27526120827484,72.10367711753645,92.82127007786804,45574.0,19.2920833333333,19.7558333333333,19.6145833333333,20.1425,2.27208333333333,1.73291666666667,0.260833333333333,4.890766989391445
31,2020-02-01,32,-3.0698737373737384,-6.085200864857728,-0.0202939525978741,1.7560128098022831,2.3708201058201066,17.55409892251997,21.353632478632463,36.48358074673865,0.0,21.069873737373733,74.58153896690482,95.54021618625278,42073.66666666666,13.9316666666667,15.5725,15.5929166666667,17.5270833333333,6.81875,6.45083333333333,6.13416666666667,4.775279790660226
32,2020-02-02,33,-1.0062823005753323,-3.667749902044658,1.671067561879311,2.00060405643739,1.6788327721661054,18.76821326821328,25.63489191729324,39.77370770676693,0.0,19.006282300575343,80.95236679389906,96.61537979642816,40859.88888888889,10.0883333333333,12.6016666666667,12.8441666666667,14.1,6.70541666666667,5.62458333333333,4.76208333333333,3.754461539788714
33,2020-02-03,34,-0.1184857456553128,-3.629220484346567,3.3875199730221475,0.2450428571428571,0.0997979797979798,16.70856275303643,25.784957491768644,40.24189231248055,0.0,18.11848574565531,64.91636168103226,93.16321271345764,38232.6,13.0295833333333,16.5095833333333,16.9033333333333,16.6125,5.3425,4.92666666666667,4.39625,7.298275394967352
34,2020-02-04,35,-3.683808203416042,-7.214352912882321,-0.1316762984655144,0.059893265298322,0.1782828282828283,17.37364503306196,28.71101244040289,41.278522149600576,0.0,21.68380820341604,61.63016101194472,87.7019232717525,43467.22222222222,12.7529166666667,17.61625,17.68375,18.1620833333333,7.299166666666669,6.95291666666667,3.21666666666667,4.817109539514431
