"","ALLSKY_SFC_SW_DWN","Zone","DATE"
"46064",11.11,"Southwest","2020-11-09"
"46065",10.12,"Southwest","2020-11-10"
"46066",8.24,"Southwest","2020-11-11"
"46067",11.49,"Southwest","2020-11-12"
"46068",6.88,"Southwest","2020-11-13"
"46069",10.66,"Southwest","2020-11-14"
"46070",2.66,"Southwest","2020-11-15"
"46071",3.72,"Southwest","2020-11-16"
"46072",5.76,"Southwest","2020-11-17"
"46073",7.38,"Southwest","2020-11-18"
"46074",8.06,"Southwest","2020-11-19"
"46075",7.67,"Southwest","2020-11-20"
"46076",5.01,"Southwest","2020-11-21"
"46077",1.37,"Southwest","2020-11-22"
"46078",3.57,"Southwest","2020-11-23"
"46079",5.5,"Southwest","2020-11-24"
"46080",2.45,"Southwest","2020-11-25"
"46081",1.66,"Southwest","2020-11-26"
"46082",2.52,"Southwest","2020-11-27"
"46083",9.24,"Southwest","2020-11-28"
"46084",7.69,"Southwest","2020-11-29"
"46085",1.49,"Southwest","2020-11-30"
"46086",2.92,"Southwest","2020-12-01"
"46087",8.2,"Southwest","2020-12-02"
"46088",8.07,"Southwest","2020-12-03"
"46089",3.04,"Southwest","2020-12-04"
"46090",3.97,"Southwest","2020-12-05"
"46091",4.65,"Southwest","2020-12-06"
"46092",7.63,"Southwest","2020-12-07"
"46093",5.16,"Southwest","2020-12-08"
"46094",2,"Southwest","2020-12-09"
"46095",5.67,"Southwest","2020-12-10"
"46096",6.65,"Southwest","2020-12-11"
"46097",2.12,"Southwest","2020-12-12"
"46098",3.46,"Southwest","2020-12-13"
"46099",2.35,"Southwest","2020-12-14"
"46100",5.15,"Southwest","2020-12-15"
"46101",2.88,"Southwest","2020-12-16"
"46102",2.89,"Southwest","2020-12-17"
"46103",6.39,"Southwest","2020-12-18"
"46104",3.07,"Southwest","2020-12-19"
"46105",2.13,"Southwest","2020-12-20"
"46106",1.75,"Southwest","2020-12-21"
"46107",3.64,"Southwest","2020-12-22"
"46108",5.26,"Southwest","2020-12-23"
"46109",0.76,"Southwest","2020-12-24"
"46110",3.65,"Southwest","2020-12-25"
"46111",2.31,"Southwest","2020-12-26"
"46112",4.8,"Southwest","2020-12-27"
"46113",1.79,"Southwest","2020-12-28"
"46114",5.78,"Southwest","2020-12-29"
"46115",1.93,"Southwest","2020-12-30"
"46116",5.61,"Southwest","2020-12-31"
"46117",4.66,"West","2020-01-01"
"46118",4.93,"West","2020-01-02"
"46119",3.26,"West","2020-01-03"
"46120",3.21,"West","2020-01-04"
"46121",3.52,"West","2020-01-05"
"46122",5.53,"West","2020-01-06"
"46123",5.69,"West","2020-01-07"
"46124",4.77,"West","2020-01-08"
"46125",3.84,"West","2020-01-09"
"46126",2.39,"West","2020-01-10"
"46127",1.75,"West","2020-01-11"
"46128",4.15,"West","2020-01-12"
"46129",2.15,"West","2020-01-13"
"46130",3.01,"West","2020-01-14"
"46131",3.84,"West","2020-01-15"
"46132",4.24,"West","2020-01-16"
"46133",4.83,"West","2020-01-17"
"46134",1.64,"West","2020-01-18"
"46135",4.46,"West","2020-01-19"
"46136",8.11,"West","2020-01-20"
"46137",7.2,"West","2020-01-21"
"46138",9.08,"West","2020-01-22"
"46139",6.22,"West","2020-01-23"
"46140",3.5,"West","2020-01-24"
"46141",3.44,"West","2020-01-25"
"46142",2.46,"West","2020-01-26"
"46143",3.24,"West","2020-01-27"
"46144",4.55,"West","2020-01-28"
"46145",7.08,"West","2020-01-29"
"46146",8.15,"West","2020-01-30"
"46147",4.55,"West","2020-01-31"
"46148",5.63,"West","2020-02-01"
"46149",2.56,"West","2020-02-02"
"46150",9.07,"West","2020-02-03"
"46151",3.81,"West","2020-02-04"
"46152",10.25,"West","2020-02-05"
"46153",4.15,"West","2020-02-06"
"46154",6.1,"West","2020-02-07"
"46155",9.75,"West","2020-02-08"
"46156",5.89,"West","2020-02-09"
"46157",6.26,"West","2020-02-10"
"46158",6.81,"West","2020-02-11"
"46159",8.78,"West","2020-02-12"
"46160",8.09,"West","2020-02-13"
"46161",8.62,"West","2020-02-14"
"46162",8.6,"West","2020-02-15"
"46163",9.52,"West","2020-02-16"
"46164",12.72,"West","2020-02-17"
"46165",5.26,"West","2020-02-18"
"46166",7.8,"West","2020-02-19"
"46167",8.44,"West","2020-02-20"
"46168",15.48,"West","2020-02-21"
"46169",15.12,"West","2020-02-22"
"46170",14.43,"West","2020-02-23"
"46171",12.59,"West","2020-02-24"
"46172",7.77,"West","2020-02-25"
"46173",2.58,"West","2020-02-26"
"46174",7.93,"West","2020-02-27"
"46175",9.33,"West","2020-02-28"
"46176",11.27,"West","2020-02-29"
"46177",6.64,"West","2020-03-01"
"46178",7.73,"West","2020-03-02"
"46179",5.68,"West","2020-03-03"
"46180",11.03,"West","2020-03-04"
"46181",16.53,"West","2020-03-05"
"46182",6.21,"West","2020-03-06"
"46183",18.25,"West","2020-03-07"
"46184",17.5,"West","2020-03-08"
"46185",11.39,"West","2020-03-09"
"46186",7.23,"West","2020-03-10"
"46187",10.95,"West","2020-03-11"
"46188",7.67,"West","2020-03-12"
"46189",11.09,"West","2020-03-13"
"46190",4.99,"West","2020-03-14"
"46191",20.42,"West","2020-03-15"
"46192",16.01,"West","2020-03-16"
"46193",13.82,"West","2020-03-17"
"46194",10.28,"West","2020-03-18"
"46195",7.74,"West","2020-03-19"
"46196",6.56,"West","2020-03-20"
"46197",22.08,"West","2020-03-21"
"46198",20.38,"West","2020-03-22"
"46199",7.43,"West","2020-03-23"
"46200",12.18,"West","2020-03-24"
"46201",15.85,"West","2020-03-25"
"46202",4.75,"West","2020-03-26"
"46203",15.37,"West","2020-03-27"
"46204",9.19,"West","2020-03-28"
"46205",10.1,"West","2020-03-29"
"46206",7.7,"West","2020-03-30"
"46207",10.25,"West","2020-03-31"
"46208",22.27,"West","2020-04-01"
"46209",23.57,"West","2020-04-02"
"46210",23.43,"West","2020-04-03"
"46211",21.06,"West","2020-04-04"
"46212",14.24,"West","2020-04-05"
"46213",21.68,"West","2020-04-06"
"46214",7.6,"West","2020-04-07"
"46215",17.31,"West","2020-04-08"
"46216",18.74,"West","2020-04-09"
"46217",19.57,"West","2020-04-10"
"46218",23.46,"West","2020-04-11"
"46219",13.35,"West","2020-04-12"
"46220",9.87,"West","2020-04-13"
"46221",17.74,"West","2020-04-14"
"46222",19.37,"West","2020-04-15"
"46223",18.36,"West","2020-04-16"
"46224",12.9,"West","2020-04-17"
"46225",22.68,"West","2020-04-18"
"46226",13.95,"West","2020-04-19"
"46227",26.02,"West","2020-04-20"
"46228",15.74,"West","2020-04-21"
"46229",20.84,"West","2020-04-22"
"46230",10.55,"West","2020-04-23"
"46231",13.13,"West","2020-04-24"
"46232",23.48,"West","2020-04-25"
"46233",17.71,"West","2020-04-26"
"46234",26.12,"West","2020-04-27"
"46235",17.21,"West","2020-04-28"
"46236",5.35,"West","2020-04-29"
"46237",11.8,"West","2020-04-30"
"46238",23.1,"West","2020-05-01"
"46239",12.05,"West","2020-05-02"
"46240",27.69,"West","2020-05-03"
"46241",21.57,"West","2020-05-04"
"46242",19.78,"West","2020-05-05"
"46243",28.46,"West","2020-05-06"
"46244",22.99,"West","2020-05-07"
"46245",22.57,"West","2020-05-08"
"46246",17.94,"West","2020-05-09"
"46247",11.83,"West","2020-05-10"
"46248",16.45,"West","2020-05-11"
"46249",27.98,"West","2020-05-12"
"46250",30.6,"West","2020-05-13"
"46251",7.35,"West","2020-05-14"
"46252",11.49,"West","2020-05-15"
"46253",23.69,"West","2020-05-16"
"46254",8.36,"West","2020-05-17"
"46255",5.67,"West","2020-05-18"
"46256",17.5,"West","2020-05-19"
"46257",30.29,"West","2020-05-20"
"46258",29.5,"West","2020-05-21"
"46259",23.13,"West","2020-05-22"
"46260",21.88,"West","2020-05-23"
"46261",20.98,"West","2020-05-24"
"46262",24.53,"West","2020-05-25"
"46263",26.04,"West","2020-05-26"
"46264",20.9,"West","2020-05-27"
"46265",12.52,"West","2020-05-28"
"46266",12,"West","2020-05-29"
"46267",16.02,"West","2020-05-30"
"46268",28.07,"West","2020-05-31"
"46269",29.89,"West","2020-06-01"
"46270",27.04,"West","2020-06-02"
"46271",24.75,"West","2020-06-03"
"46272",26.61,"West","2020-06-04"
"46273",24.44,"West","2020-06-05"
"46274",29.9,"West","2020-06-06"
"46275",29.81,"West","2020-06-07"
"46276",29.81,"West","2020-06-08"
"46277",28.24,"West","2020-06-09"
"46278",21.82,"West","2020-06-10"
"46279",28.59,"West","2020-06-11"
"46280",29.81,"West","2020-06-12"
"46281",31.87,"West","2020-06-13"
"46282",31.74,"West","2020-06-14"
"46283",30.1,"West","2020-06-15"
"46284",30.39,"West","2020-06-16"
"46285",30.54,"West","2020-06-17"
"46286",29.4,"West","2020-06-18"
"46287",25.31,"West","2020-06-19"
"46288",27.69,"West","2020-06-20"
"46289",20.84,"West","2020-06-21"
"46290",15.19,"West","2020-06-22"
"46291",11.22,"West","2020-06-23"
"46292",20.91,"West","2020-06-24"
"46293",25.68,"West","2020-06-25"
"46294",26.2,"West","2020-06-26"
"46295",19.44,"West","2020-06-27"
"46296",29.98,"West","2020-06-28"
"46297",29.93,"West","2020-06-29"
"46298",28.69,"West","2020-06-30"
"46299",27.75,"West","2020-07-01"
"46300",28.88,"West","2020-07-02"
"46301",28.84,"West","2020-07-03"
"46302",28.09,"West","2020-07-04"
"46303",28.32,"West","2020-07-05"
"46304",28.45,"West","2020-07-06"
"46305",26.4,"West","2020-07-07"
"46306",26.81,"West","2020-07-08"
"46307",24.68,"West","2020-07-09"
"46308",17.97,"West","2020-07-10"
"46309",19.03,"West","2020-07-11"
"46310",19.9,"West","2020-07-12"
"46311",23.41,"West","2020-07-13"
"46312",25.96,"West","2020-07-14"
"46313",24.88,"West","2020-07-15"
"46314",9.03,"West","2020-07-16"
"46315",26.14,"West","2020-07-17"
"46316",26.13,"West","2020-07-18"
"46317",10.04,"West","2020-07-19"
"46318",25.96,"West","2020-07-20"
"46319",17.29,"West","2020-07-21"
"46320",14.34,"West","2020-07-22"
"46321",23.7,"West","2020-07-23"
"46322",25.83,"West","2020-07-24"
"46323",26.14,"West","2020-07-25"
"46324",25.39,"West","2020-07-26"
"46325",15.55,"West","2020-07-27"
"46326",26.48,"West","2020-07-28"
"46327",23.19,"West","2020-07-29"
"46328",25.1,"West","2020-07-30"
"46329",24.96,"West","2020-07-31"
"46330",19.25,"West","2020-08-01"
"46331",9.35,"West","2020-08-02"
"46332",13.12,"West","2020-08-03"
"46333",14.64,"West","2020-08-04"
"46334",26.32,"West","2020-08-05"
"46335",24.74,"West","2020-08-06"
"46336",25.49,"West","2020-08-07"
"46337",25.34,"West","2020-08-08"
"46338",16.47,"West","2020-08-09"
"46339",23.91,"West","2020-08-10"
"46340",18.73,"West","2020-08-11"
"46341",26.56,"West","2020-08-12"
"46342",25.21,"West","2020-08-13"
"46343",25.12,"West","2020-08-14"
"46344",20.07,"West","2020-08-15"
"46345",9.95,"West","2020-08-16"
"46346",20.42,"West","2020-08-17"
"46347",23.27,"West","2020-08-18"
"46348",24.95,"West","2020-08-19"
"46349",23.92,"West","2020-08-20"
"46350",23.46,"West","2020-08-21"
"46351",22.96,"West","2020-08-22"
"46352",22.41,"West","2020-08-23"
"46353",21.03,"West","2020-08-24"
"46354",23.7,"West","2020-08-25"
"46355",6.34,"West","2020-08-26"
"46356",12.3,"West","2020-08-27"
"46357",11.47,"West","2020-08-28"
"46358",12.61,"West","2020-08-29"
"46359",21.14,"West","2020-08-30"
"46360",22.75,"West","2020-08-31"
"46361",17.09,"West","2020-09-01"
"46362",14.42,"West","2020-09-02"
"46363",22.11,"West","2020-09-03"
"46364",22.05,"West","2020-09-04"
"46365",7.6,"West","2020-09-05"
"46366",18.47,"West","2020-09-06"
"46367",12.32,"West","2020-09-07"
"46368",6,"West","2020-09-08"
"46369",7.14,"West","2020-09-09"
"46370",9.87,"West","2020-09-10"
"46371",21.51,"West","2020-09-11"
"46372",14.97,"West","2020-09-12"
"46373",12.36,"West","2020-09-13"
"46374",19.23,"West","2020-09-14"
"46375",14.12,"West","2020-09-15"
"46376",14.66,"West","2020-09-16"
"46377",19.28,"West","2020-09-17"
"46378",19.52,"West","2020-09-18"
"46379",21.19,"West","2020-09-19"
"46380",19.02,"West","2020-09-20"
"46381",19.92,"West","2020-09-21"
"46382",14.39,"West","2020-09-22"
"46383",18.26,"West","2020-09-23"
"46384",13.91,"West","2020-09-24"
"46385",16.94,"West","2020-09-25"
"46386",14.89,"West","2020-09-26"
"46387",13.73,"West","2020-09-27"
"46388",6.74,"West","2020-09-28"
"46389",10.89,"West","2020-09-29"
"46390",8.3,"West","2020-09-30"
"46391",13.15,"West","2020-10-01"
"46392",8.62,"West","2020-10-02"
"46393",7.94,"West","2020-10-03"
"46394",5.42,"West","2020-10-04"
"46395",12.41,"West","2020-10-05"
"46396",11.5,"West","2020-10-06"
"46397",12.11,"West","2020-10-07"
"46398",12.48,"West","2020-10-08"
"46399",13.85,"West","2020-10-09"
"46400",4.52,"West","2020-10-10"
"46401",15.56,"West","2020-10-11"
"46402",9.93,"West","2020-10-12"
"46403",15.88,"West","2020-10-13"
"46404",11.09,"West","2020-10-14"
"46405",2.28,"West","2020-10-15"
"46406",14.29,"West","2020-10-16"
"46407",14.11,"West","2020-10-17"
"46408",3.75,"West","2020-10-18"
"46409",6.6,"West","2020-10-19"
"46410",9.11,"West","2020-10-20"
"46411",6.08,"West","2020-10-21"
"46412",3.41,"West","2020-10-22"
"46413",9.3,"West","2020-10-23"
"46414",8.54,"West","2020-10-24"
"46415",8.41,"West","2020-10-25"
"46416",3.59,"West","2020-10-26"
"46417",3.46,"West","2020-10-27"
"46418",12.69,"West","2020-10-28"
"46419",5.24,"West","2020-10-29"
"46420",6.23,"West","2020-10-30"
"46421",8.75,"West","2020-10-31"
"46422",5.71,"West","2020-11-01"
"46423",7.34,"West","2020-11-02"
"46424",7.03,"West","2020-11-03"
"46425",11.7,"West","2020-11-04"
"46426",8.22,"West","2020-11-05"
"46427",9.55,"West","2020-11-06"
"46428",9.5,"West","2020-11-07"
"46429",11.01,"West","2020-11-08"
"46430",10.25,"West","2020-11-09"
"46431",8.66,"West","2020-11-10"
"46432",7.81,"West","2020-11-11"
"46433",11.02,"West","2020-11-12"
"46434",3.26,"West","2020-11-13"
"46435",10.52,"West","2020-11-14"
"46436",2.19,"West","2020-11-15"
"46437",3.27,"West","2020-11-16"
"46438",4.78,"West","2020-11-17"
"46439",6.52,"West","2020-11-18"
"46440",7.43,"West","2020-11-19"
"46441",5.8,"West","2020-11-20"
"46442",4.61,"West","2020-11-21"
"46443",1.4,"West","2020-11-22"
"46444",2.82,"West","2020-11-23"
"46445",4.48,"West","2020-11-24"
"46446",1.98,"West","2020-11-25"
"46447",1.66,"West","2020-11-26"
"46448",1.88,"West","2020-11-27"
"46449",8.54,"West","2020-11-28"
"46450",7.61,"West","2020-11-29"
"46451",1.92,"West","2020-11-30"
"46452",3.13,"West","2020-12-01"
"46453",8.76,"West","2020-12-02"
"46454",4.14,"West","2020-12-03"
"46455",2.58,"West","2020-12-04"
"46456",3.66,"West","2020-12-05"
"46457",3.33,"West","2020-12-06"
"46458",5.94,"West","2020-12-07"
"46459",4.57,"West","2020-12-08"
"46460",2.46,"West","2020-12-09"
"46461",7.33,"West","2020-12-10"
"46462",5.92,"West","2020-12-11"
"46463",1.82,"West","2020-12-12"
"46464",2.7,"West","2020-12-13"
"46465",2.8,"West","2020-12-14"
"46466",5.37,"West","2020-12-15"
"46467",5.08,"West","2020-12-16"
"46468",3.81,"West","2020-12-17"
"46469",5.62,"West","2020-12-18"
"46470",1.88,"West","2020-12-19"
"46471",2.16,"West","2020-12-20"
"46472",3.12,"West","2020-12-21"
"46473",3.01,"West","2020-12-22"
"46474",5.42,"West","2020-12-23"
"46475",2.03,"West","2020-12-24"
"46476",2.93,"West","2020-12-25"
"46477",2.14,"West","2020-12-26"
"46478",3.62,"West","2020-12-27"
"46479",2.78,"West","2020-12-28"
"46480",5.76,"West","2020-12-29"
"46481",1.84,"West","2020-12-30"
"46482",4.67,"West","2020-12-31"
"46483",4.66,"West","2020-01-01"
"46484",4.93,"West","2020-01-02"
"46485",3.26,"West","2020-01-03"
"46486",3.21,"West","2020-01-04"
"46487",3.52,"West","2020-01-05"
"46488",5.53,"West","2020-01-06"
"46489",5.69,"West","2020-01-07"
"46490",4.77,"West","2020-01-08"
"46491",3.84,"West","2020-01-09"
"46492",2.39,"West","2020-01-10"
"46493",1.75,"West","2020-01-11"
"46494",4.15,"West","2020-01-12"
"46495",2.15,"West","2020-01-13"
"46496",3.01,"West","2020-01-14"
"46497",3.84,"West","2020-01-15"
"46498",4.24,"West","2020-01-16"
"46499",4.83,"West","2020-01-17"
"46500",1.64,"West","2020-01-18"
"46501",4.46,"West","2020-01-19"
"46502",8.11,"West","2020-01-20"
"46503",7.2,"West","2020-01-21"
"46504",9.08,"West","2020-01-22"
"46505",6.22,"West","2020-01-23"
"46506",3.5,"West","2020-01-24"
"46507",3.44,"West","2020-01-25"
"46508",2.46,"West","2020-01-26"
"46509",3.24,"West","2020-01-27"
"46510",4.55,"West","2020-01-28"
"46511",7.08,"West","2020-01-29"
"46512",8.15,"West","2020-01-30"
"46513",4.55,"West","2020-01-31"
"46514",5.63,"West","2020-02-01"
"46515",2.56,"West","2020-02-02"
"46516",9.07,"West","2020-02-03"
"46517",3.81,"West","2020-02-04"
"46518",10.25,"West","2020-02-05"
"46519",4.15,"West","2020-02-06"
"46520",6.1,"West","2020-02-07"
"46521",9.75,"West","2020-02-08"
"46522",5.89,"West","2020-02-09"
"46523",6.26,"West","2020-02-10"
"46524",6.81,"West","2020-02-11"
"46525",8.78,"West","2020-02-12"
"46526",8.09,"West","2020-02-13"
"46527",8.62,"West","2020-02-14"
"46528",8.6,"West","2020-02-15"
"46529",9.52,"West","2020-02-16"
"46530",12.72,"West","2020-02-17"
"46531",5.26,"West","2020-02-18"
"46532",7.8,"West","2020-02-19"
"46533",8.44,"West","2020-02-20"
"46534",15.48,"West","2020-02-21"
"46535",15.12,"West","2020-02-22"
"46536",14.43,"West","2020-02-23"
"46537",12.59,"West","2020-02-24"
"46538",7.77,"West","2020-02-25"
"46539",2.58,"West","2020-02-26"
"46540",7.93,"West","2020-02-27"
"46541",9.33,"West","2020-02-28"
"46542",11.27,"West","2020-02-29"
"46543",6.64,"West","2020-03-01"
"46544",7.73,"West","2020-03-02"
"46545",5.68,"West","2020-03-03"
"46546",11.03,"West","2020-03-04"
"46547",16.53,"West","2020-03-05"
"46548",6.21,"West","2020-03-06"
"46549",18.25,"West","2020-03-07"
"46550",17.5,"West","2020-03-08"
"46551",11.39,"West","2020-03-09"
"46552",7.23,"West","2020-03-10"
"46553",10.95,"West","2020-03-11"
"46554",7.67,"West","2020-03-12"
"46555",11.09,"West","2020-03-13"
"46556",4.99,"West","2020-03-14"
"46557",20.42,"West","2020-03-15"
"46558",16.01,"West","2020-03-16"
"46559",13.82,"West","2020-03-17"
"46560",10.28,"West","2020-03-18"
"46561",7.74,"West","2020-03-19"
"46562",6.56,"West","2020-03-20"
"46563",22.08,"West","2020-03-21"
"46564",20.38,"West","2020-03-22"
"46565",7.43,"West","2020-03-23"
"46566",12.18,"West","2020-03-24"
"46567",15.85,"West","2020-03-25"
"46568",4.75,"West","2020-03-26"
"46569",15.37,"West","2020-03-27"
"46570",9.19,"West","2020-03-28"
"46571",10.1,"West","2020-03-29"
"46572",7.7,"West","2020-03-30"
"46573",10.25,"West","2020-03-31"
"46574",22.27,"West","2020-04-01"
"46575",23.57,"West","2020-04-02"
"46576",23.43,"West","2020-04-03"
"46577",21.06,"West","2020-04-04"
"46578",14.24,"West","2020-04-05"
"46579",21.68,"West","2020-04-06"
"46580",7.6,"West","2020-04-07"
"46581",17.31,"West","2020-04-08"
"46582",18.74,"West","2020-04-09"
"46583",19.57,"West","2020-04-10"
"46584",23.46,"West","2020-04-11"
"46585",13.35,"West","2020-04-12"
